NAME	DESCRIPTION	WT01-1	WT01-2	WT01-3	WT02-1	WT02-2	WT02-3	WT03-1	WT03-2	WT03-3	WT04-1	WT04-2	WT04-3	cir101-1	cir101-2	cir101-3	cir102-1	cir102-2	cir102-3	cir103-1	cir103-2	cir103-3	cir104-1	cir104-2	cir104-3
CNAG_07307	na	12.8833185409748	11.778447925348	6.00241090964757	15.3466361635675	7.64736855843253	10.9523583868164	24.6294728757736	25.0225625252484	22.949895355182	21.3548987334969	34.8448922259279	11.13960721572	16.8852274472576	6.18391087942286	3.29934490002158	2.46000365733594	3.12773498670189	2.66587561273596	3.0362649528386	5.9842010275604	10.1121234857852	9.93768858758152	13.4221084850834	6.91159283734783
CNAG_00038	na	889.807867229993	871.60514647575	794.319043710028	892.151115642056	729.367776260502	764.673749188638	762.442812502208	840.601709832564	927.011844525386	1073.97344880545	1003.53289610672	921.802497100834	780.472735339905	757.087374809341	1060.18949454027	739.641099639006	785.84341540885	829.97594076513	769.187121385777	681.201550303958	678.431557500862	827.809459345541	719.425014800472	749.90782285224
CNAG_12005	na	12.8833185409748	5.43620673477599	5.00200909137297	6.13865446542699	8.60328962823659	3.98267577702416	5.35423323386382	15.6391015782803	11.474947677591	20.4651112862679	2.98670504793667	25.0641162353701	12.194886489686	7.06732671934041	23.0954143001511	12.3000182866797	5.47353622672831	16.8838788806611	10.1208831761287	3.98946735170693	8.27355557927881	7.95015087006522	4.02663254552503	8.0635249769058
CNAG_00039	na	1102.81206710744	1069.12065783928	1082.43476737311	1232.84643847325	1180.56252120802	1213.72044304811	1167.22284498231	1090.04538000613	1189.29636287032	1359.59521936597	1329.08374633182	1122.31542698379	1305.79092258792	1341.02524499484	1299.9418906085	1216.88180916218	1387.15046660229	1163.21039235712	1153.78068207867	1122.03769266757	1057.17654624118	959.980717560375	1050.95109438203	1006.78868997367
CNAG_00040	na	4707.56459487219	5061.10847007644	5011.01270773744	5885.94652326692	6634.09222444022	7459.55173036625	5600.52796262156	5565.95625170995	5663.70631801098	6532.8194375556	5649.85038234687	5728.54301068403	6114.32847229026	6060.2326618344	5891.5302098052	7124.990592864	7031.93018385252	6710.00891725642	6889.28517799077	6606.55793442668	6746.62493292524	6128.57255196152	6630.52159163121	6652.40810594729
CNAG_12006	na	0	0.906034455795998	0	0	0	0	2.14169329354553	3.12782031565605	4.09819559913964	4.44893723614519	0	2.78490180393001	1.87613638302862	0.883415839917551	0	0	2.34580124002642	0	3.0362649528386	0.997366837926733	0.919283953253201	2.98130657627446	2.68442169701668	4.60772855823189
CNAG_00043	na	1428.33058224274	1179.65686144639	1358.5456692169	1430.30649044449	1218.79936400018	1352.1184262997	1123.31813246463	1134.61681950423	1229.45867974189	1194.9845416286	1085.16950075032	1191.93797208204	909.926145768879	935.537374472686	946.911986306194	858.541276410243	935.97469477054	931.279214049096	846.105833524355	797.893470341386	871.481187684034	771.164634396326	857.672732196831	996.421300717645
CNAG_00044	na	3485.36710928505	3300.68352246482	3376.35613667676	3649.43007969635	3166.01058319107	3309.60357070707	3216.82332690538	3570.40689032138	3638.37805291617	3474.61998142939	3262.47748069616	3506.19137114788	2821.70912007504	2864.91756885262	2772.54949765147	3202.10476063228	3209.05609635614	3062.20245382938	3082.82101544879	2900.34276469094	3044.6684531746	2973.35642540439	3339.42059108876	3374.0092367653
CNAG_00045	na	342.69627318993	429.460332047303	419.168361857055	298.74785065078	220.817767124739	275.800297558923	310.545527564102	349.533920274564	370.476882162223	348.796679313783	398.22733972489	384.316448942342	533.760800971642	517.681682191685	549.890816670263	350.140520560816	341.705047297181	382.997463029733	312.735290142375	338.107358057162	307.040840386569	342.850256271563	358.370296551727	381.289538193689
CNAG_00046	na	4810.63114319999	4591.78262197412	4991.00467137195	4723.69461114607	4811.15074432386	4658.73499017401	4642.12021375993	4899.73052447521	4770.29967739854	4866.24754889561	4693.10919865783	4998.89873805437	5437.98130620845	5592.90568251801	6151.07867527357	5270.1478352327	5414.10926198097	5368.18485884598	5335.72961045503	5245.15220065669	5281.28631143964	6526.08009546479	6390.26584974822	6111.00000035504
CNAG_00047	na	1680.84362564585	1637.20426162337	1597.64170378453	991.39269616646	738.926986958543	736.795018749469	1062.27987359858	1235.48902468414	1409.77928610404	1305.318185085	1371.89318535225	1255.99071357243	2802.00968805324	2573.39034167983	2294.14448714834	839.681248370668	811.64722904914	861.966448117961	850.154186794807	639.312143111036	661.884446342305	730.420111187242	723.451647345997	702.678605130363
CNAG_00048	na	36.0732919147295	51.6439639803719	37.01486727616	37.8550358701331	31.5453953035342	34.8484130489614	21.4169329354553	15.6391015782803	36.8837603922567	31.1425606530163	30.862618828679	25.0641162353701	27.2039775539149	24.7356435176914	24.1951959334916	10.6600158484557	16.4206086801849	10.6635024509439	9.10879485851579	2.9921005137802	3.6771358130128	3.97507543503261	5.36884339403337	5.75966069778986
CNAG_00049	na	1.71777580546331	5.43620673477599	1.00040181827459	9.20798169814049	2.8677632094122	7.96535155404831	6.42507988063659	7.81955078914013	8.19639119827928	2.66936234168711	7.9645467944978	5.56980360786002	4.69034095757154	1.7668316798351	1.09978163334053	0	0.781933746675472	0.888625204245321	2.02417663522573	0.997366837926733	1.8385679065064	3.97507543503261	0	8.0635249769058
CNAG_00050	na	335.825169968077	386.876712624891	256.102865478296	289.53986895264	279.128952382787	229.003857178889	311.616374210874	343.278279643252	375.394716881191	356.804766338844	305.639483238853	323.048609255881	191.365911068919	178.449999663345	215.557200134743	232.880346227802	237.707858989344	200.829296159442	236.82866632141	227.399639047295	206.83888948197	267.323823005943	253.677850368077	223.474835074246
CNAG_00051	na	3649.4146987068	3244.50938620547	3306.32800939754	3683.1926792562	3838.02309526332	3977.69743230288	2995.15807102342	2951.8804229004	3069.54850375559	2985.23688545342	3188.80542284706	3353.02177193173	3305.75230689642	3164.39553858467	2795.64491195162	2996.28445463518	3090.20216686147	3013.32806759588	3488.66843081155	3278.34479626517	3267.13516986188	2732.86436158492	3245.46583169317	3238.08124429746
CNAG_00053	na	264.537474041349	248.253440888103	239.096034567628	285.447432642355	263.834215265922	248.91723606401	276.278434867373	237.71434398986	272.120187782872	192.194088601472	186.171281321386	233.931751530121	443.706254586268	487.645543634488	512.498241136685	490.360729028964	419.116488218053	382.997463029733	429.125446667855	416.899338253374	413.67777896394	471.046439051364	414.743152189078	367.466352518993
CNAG_00054	na	183.802011184574	157.649995308504	180.072327289427	139.142834549679	96.5480280502106	71.6881639864348	425.126118768787	520.000127477819	654.891656742514	753.649967802995	740.702851888295	668.376432943203	693.232393529074	643.126731459977	707.159590237959	415.740618089774	432.409361911536	425.651472833509	884.565189593644	716.109389631394	628.790224025189	629.05568759391	790.562189771414	631.258812477768
CNAG_00055	na	1478.14608060118	1529.38616138364	1597.64170378453	1470.20774446977	1441.52897326453	1526.36049154451	1454.20974631741	1235.48902468414	1482.72716776872	1297.31009805994	1218.57565955816	1331.18306227855	1369.57955961089	1277.41930452078	1240.55368240811	1066.00158484557	1109.5639865325	1135.66301102552	1119.36967927983	1145.97449677782	1207.93911457471	1197.49147480357	1173.09228159629	1230.26352504791
CNAG_00056	na	812.507955984144	861.638767461994	874.351189171996	732.546099540955	697.822380956968	671.08086842857	726.034026511934	763.188157020077	774.558968237392	761.658054828056	790.481269353906	729.644272629663	867.713077150735	825.110394482992	803.940373971925	761.78113255503	821.812367755921	829.087315560884	729.715676998876	716.109389631394	727.153607023282	687.688050260641	857.672732196831	822.479547644392
CNAG_00057	na	18288.3001128651	17934.9520524818	18356.3729635205	15855.1213751204	13911.5193288586	10603.8742563268	23489.0211969606	25376.7881759965	28628.3551773499	30272.3485296263	28894.3802020887	27720.9125563193	16006.2575518086	16055.1994746616	16343.8548530736	12453.3585146536	12527.3605554877	11900.4687352533	23460.2072022662	21357.6134673631	19730.5914886734	22884.5092794827	27597.19725618	25212.3387385053
CNAG_00058	na	8480.65915157235	7955.88855634466	8676.48496989556	8919.46493826542	9380.4534579873	9177.08065920791	8200.54362098583	8049.44558234085	7989.02250096281	8014.31553719195	8055.14351428521	8452.17697492758	7617.11371509618	7380.05592667122	7389.432794415	8500.13263731479	9033.68057534173	8850.7070342834	8459.03415860833	9241.60112022911	9526.53960756292	9904.8942152425	10261.2019368463	10833.9217725427
CNAG_00059	na	265.396361944081	275.434474561983	245.098445477276	310.002050504063	336.484216571031	346.492792601102	252.719808638372	200.962455280901	194.254471399219	192.194088601472	214.047195102128	200.512929882961	206.375002133148	204.952474860872	185.863096034549	236.16035110425	250.218798936151	277.25106372454	152.825335959543	157.583960392424	188.453210416906	216.641611209277	161.065301821001	192.372667306181
CNAG_00060	na	1302.93294844392	1261.19996246803	1300.52236375697	1393.47456365193	1549.54805415239	1571.16559403603	1513.10631188992	1531.06804451364	1593.37844894549	1493.95312389755	1525.21071114633	1428.6546254161	1273.89660407643	1214.69677988663	1138.27399050745	1533.4022797394	1485.6741186834	1460.01121057506	1455.3830007273	1605.76060906204	1585.76481936177	1638.72484809219	1632.12839178614	1522.85428849564
CNAG_00061	na	29612.737110382	29814.8758368789	27475.0355370935	30150.0014069447	28319.1616929454	24806.096077195	36592.9716135189	35453.8432779614	41290.1403004517	39959.4644676089	41217.5252298754	38679.5011547839	25658.9792424909	24455.6006964376	24846.2666604292	25817.7383837407	27310.5999701342	25426.2329690714	32164.1667337369	32087.2859097788	31044.2191013606	33437.3407906355	37407.4163479275	35928.7634328131
CNAG_00062	na	4094.31863232179	4017.35677699946	3897.56548399782	3698.53931541976	3687.94348730409	3700.9014657997	3863.61470155613	3505.50461877152	3655.59047443256	4028.95756105308	3883.71213066699	4241.40544738541	4423.92959118148	4438.28117974578	4583.88984776332	5153.7076621188	5384.3957796073	5082.04754307899	4248.74675733881	4317.60104138483	4330.74670377583	5587.96229279709	5641.31219628056	5302.34363838534
CNAG_00063	na	1388.82173871708	1252.13961791007	1323.53160557729	1329.01869176494	1404.24805154217	1377.0101499061	1036.57955407604	1051.72958113935	972.091996115922	876.440635520602	916.918449716559	958.006220551924	904.297736619793	880.765592397798	758.849327004963	882.321311764491	867.164525063099	946.385842521267	768.175033068165	865.714415320404	911.929681627175	972.899712724231	714.056171406438	891.59547601787
CNAG_00064	na	1066.73877519271	1031.97324515164	1048.42110555178	1012.87798679545	1081.1467299484	988.699261646247	1038.72124736958	1256.60181181482	1140.11801568065	1145.15644458377	1023.44426309297	1005.34955121873	1183.84205769106	1077.76732469941	1356.03075390887	1318.56196033206	1159.60774631973	1162.32176715288	1134.55100404402	1207.81124072927	1143.58923784698	1257.11760632906	1281.81136032547	1199.16135727985
CNAG_00065	na	6687.30121066866	7130.4911671145	7065.83804247346	7119.81607081774	7815.61066671804	7825.95790185247	6041.71678109194	5988.21199432351	5705.5079131222	6010.51420603215	5578.16946119639	6327.29689852899	5850.73131047474	5839.37870185501	5931.12234860546	6643.64987724526	6942.78973673152	6549.16775528801	5858.97927066088	6493.85548174096	6631.71443876859	7273.39427725092	7460.00789600937	7204.18360079555
CNAG_00066	na	3210.52298041092	2906.55853419356	3088.24041301367	3016.1255606798	2716.72768038315	2684.32347371428	3042.27532348142	3179.42935086438	3491.66265046697	3520.8889286853	3535.26320840771	3291.75393224527	3117.20060040205	3122.87499410854	2545.99448118332	2904.44431809463	3049.54161203434	2861.37315766993	3280.1782373833	2984.12157907678	2867.24665019673	2432.74616623996	3546.12106175904	3315.26069764784
