NAME	DESCRIPTION	1_1ReadsPerGene.out.tab	1_2ReadsPerGene.out.tab	1_3ReadsPerGene.out.tab	5_1ReadsPerGene.out.tab	5_2ReadsPerGene.out.tab	5_3ReadsPerGene.out.tab
CNAG_01140	na	2527.13626162518	2500.51373695301	2697.87279029712	1610.9370394878	1551.36865773661	1483.35870888926
CNAG_12461	na	0	2.8609996990309	3.16651735950366	2.97220855994059	8.41610483401414	10.4135946801898
CNAG_01138	na	12725.9684200096	12248.8933781176	13443.977202666	154354.716407208	153635.993744928	183452.826282677
CNAG_01137	na	15722.5976634301	15522.8307003753	13718.4087071564	31456.8646622246	31441.6325371175	32014.8612451302
CNAG_01136	na	1245.05927287643	1376.14085523386	1247.60783964444	816.366617797016	908.004199314192	807.632120752498
CNAG_01135	na	255.512526630913	270.841304841592	267.042963984809	316.04484354035	261.834372613773	318.193170783577
CNAG_07440	na	836.058656043199	931.732235317729	908.79048217755	859.959010009478	895.847603442838	759.035345578279
CNAG_01134	na	864.950531845988	873.558574770768	860.237215998494	779.709378891082	746.227961949254	576.218905637169
CNAG_01133	na	184.185708242778	177.381981339916	219.545203592254	203.100918262607	174.867955995627	209.428959679373
CNAG_12462	na	0	0.953666566343633	4.22202314600488	0.990736186646864	3.74049103733962	2.31413215115329
CNAG_01132	na	970.586452749934	1019.46955942134	914.068011110056	875.810788995828	788.308486119324	811.103318979228
CNAG_01131	na	193.21441943115	159.262316579387	183.658006851212	452.766437297617	475.042361742131	497.538412497957
CNAG_01130	na	2821.47224636609	2692.20071678808	2726.37144653265	2510.52549696315	2757.67701727863	2097.76079502046
CNAG_01129	na	2272.5266061131	2398.47141435424	2058.23628367738	2240.05451800856	2339.67714385593	1957.75579987568
CNAG_01128	na	1817.47956221918	1670.82382423404	1698.30881048046	1864.5655032694	1997.42221393936	2146.35757019467
CNAG_01127	na	687.987792553907	700.94492626257	699.800336450309	688.561649719571	719.109401928541	818.045715432687
CNAG_01126	na	4509.84123859156	4404.0322033749	4205.13505342086	4212.61026562247	4458.66531650882	4232.54770445936
CNAG_01125	na	3279.22790361652	3127.07267104077	3185.51646366068	3071.28217860528	3255.1623252448	2870.68093350565
CNAG_01124	na	165.225414747198	123.976653624672	135.104740672156	110.962452904449	114.084976638858	141.162061220351
CNAG_01123	na	1328.12341580945	1227.36887088426	1371.10201666508	704.41342870592	687.315228111155	726.637495462133
CNAG_01122	na	37.9205869911602	20.0269978932163	25.3321388760293	25.7591408528185	15.8970869086934	23.1413215115329
CNAG_01121	na	62.2981071997632	43.8686620518071	40.1092198870464	90.1569929848646	126.241572510212	93.7223521217082
CNAG_01120	na	21872.9557249488	21334.4747556734	21593.537380242	16653.2845613471	16534.8406305598	18563.9681165517
CNAG_01119	na	424.34942585346	378.605626838422	454.922993982026	532.025332229366	601.283934252343	580.847169939475
CNAG_01118	na	72.2296895069719	92.5056569353324	87.6069802796012	611.284227161115	581.646356306311	631.758077264848
CNAG_01117	na	51222.5871849879	51737.3648907084	52913.5605830926	53618.6424213283	52968.158457007	56874.4258788944
CNAG_01116	na	609.438005215075	506.396946728469	566.806607351155	658.839564120165	629.337617032391	580.847169939475
CNAG_01115	na	3113.09961775049	2761.81837613116	2841.42157726128	2500.61813509669	2710.92087931189	2365.04305847866
CNAG_01114	na	270.861335651144	328.06129882221	273.375998703816	309.109690233822	308.590510580518	289.266518894161
CNAG_01113	na	1043.71901337574	1158.70487810751	1110.39208739928	962.004837234105	915.485181388871	1096.89863964666
CNAG_01112	na	2933.42826510189	2794.24303938684	3082.07689658356	3356.61420035958	3494.55375163454	3995.34915896615
CNAG_01111	na	4257.03732531715	4349.67320909331	4839.49403110809	3838.11198706995	3594.61188688337	4587.76698966139
CNAG_01110	na	696.113632623441	719.064591023099	726.187981112839	717.29299913233	765.865539895287	807.632120752498
CNAG_01109	na	1128.58889854644	1165.38054407192	1214.8871602629	1644.62206983379	1820.68401242506	1758.7404348765
CNAG_12470	na	0	1.90733313268727	3.16651735950366	0	7.48098207467923	0
CNAG_01108	na	1873.45757158708	2058.01245016956	1706.75285677247	8233.01771103544	8626.50745486449	9830.43337809917
CNAG_01107	na	1518.62922188408	1730.90481791369	1555.8155293028	1471.24323717059	1448.50515420977	1631.46316656307
CNAG_01106	na	4282.31771664459	4472.69619615164	4496.4546504952	4514.78480254976	4671.87330563718	4466.27505172585
CNAG_01105	na	1406.67320314828	1288.40353113025	1329.93729099154	1305.79029400057	1365.27922862896	960.364842728615
CNAG_01104	na	1373.2669717513	1414.28751788761	1452.37596222568	1104.67084811125	1062.29945460445	1085.32797889089
CNAG_01103	na	2099.17535129637	2239.20909777485	2162.731356541	2088.47188145159	2218.11118514239	2742.24659911665
CNAG_01102	na	8034.65008653178	7607.39819972316	8037.67656420679	3372.46597934593	3370.182424643	3039.61258053984
CNAG_01101	na	768.343322130413	716.203591324068	683.96774965279	479.516314337082	495.615062447499	283.481188516278
CNAG_01100	na	723.199766188556	667.566596440543	675.523703360781	726.209624812151	812.621677862032	731.265759764439
CNAG_01099	na	1812.96520662499	1848.20580557396	1905.1879446347	1934.90777252133	2136.75550508026	1717.08605615574
CNAG_01098	na	1377.78132734549	1460.0635130721	1475.59708952871	1286.96630645428	1308.23674030953	1264.67322060527
CNAG_01097	na	2406.151531701	2630.21238997574	2441.38488417732	2522.41433120292	2675.38621445716	2987.5446071389
CNAG_01096	na	235.649362016496	270.841304841592	242.766330895281	194.184292582785	204.791884294344	196.701232848029
CNAG_01095	na	744.868673040647	849.716910612177	785.296305156907	809.431464490488	847.221219957423	908.296869327666
CNAG_01094	na	1942.97864773754	1741.39515014347	1817.5809643551	2026.05550169284	2025.4758967194	1955.44166772453
